Time(days) nH2_g nCO2_g nCH4_g nH2S_g H2_aq CO2_aq SO4 FeS X Acetate HCO3 S_tot H2S_aq HS Lag r_meth r_sulf r_precip r_aceto
  0.212245      9.10959      2.48193   6.7152e-06  0.000929576      1.24034      14.7438      28.2487         0.01     0.012121   0.00375003            0      0.02769    0.0149472    0.0127428    0.0651279    0.0146496    0.0165089            0    0.0204931
  0.220114      9.10957      2.48192  6.99522e-06  0.000930235      1.24032      14.7437      28.3299         0.01    0.0122131   0.00391223            0    0.0277768    0.0150054    0.0127714    0.0674698    0.0148188    0.0167093            0    0.0207299
  0.227984      9.10955      2.48192   7.2778e-06   0.00093098       1.2403      14.7437      28.4103         0.01    0.0123061   0.00407631            0    0.0278594    0.0150614     0.012798     0.069807    0.0149903    0.0169123            0    0.0209699
  0.235854      9.10953      2.48192  7.56297e-06  0.000931804      1.24028      14.7436      28.4898         0.01    0.0124003   0.00424229            0    0.0279383    0.0151155    0.0128228    0.0721395    0.0151641    0.0171179            0    0.0212132
  0.243723      9.10951      2.48191  7.85078e-06  0.000932703      1.24026      14.7435      28.5685         0.01    0.0124956    0.0044102            0    0.0280139    0.0151679     0.012846    0.0744673    0.0153403    0.0173263            0    0.0214597
  0.251593       9.1095      2.48191  8.14127e-06  0.000933672      1.24024      14.7435      28.6464         0.01    0.0125921   0.00458007            0    0.0280866    0.0152187    0.0128678    0.0767905    0.0155189    0.0175375            0    0.0217096
  0.259463      9.10948       2.4819  8.43448e-06  0.000934704      1.24022      14.7434      28.7235         0.01    0.0126896   0.00475191            0    0.0281566    0.0152682    0.0128884    0.0791091    0.0156998    0.0177514            0    0.0219628
  0.267333      9.10946       2.4819  8.73045e-06  0.000935797       1.2402      14.7433      28.7997         0.01    0.0127884   0.00492576            0    0.0282243    0.0153164    0.0129079    0.0814232    0.0158832    0.0179682            0    0.0222194
  0.276097      9.10943      2.48189  9.06335e-06   0.00093708      1.24018      14.7433      28.8837         0.01    0.0128997   0.00512177            0    0.0282973    0.0153689    0.0129284    0.0839951    0.0160904     0.018213            0    0.0225093
  0.284862      9.10941      2.48189  9.39979e-06  0.000938429      1.24016      14.7432      28.9667         0.01    0.0130125   0.00532033            0    0.0283681    0.0154203    0.0129478    0.0865615    0.0163007    0.0184614            0    0.0228035
  0.293626      9.10939      2.48188  9.73981e-06  0.000939838      1.24014      14.7431      29.0487         0.01    0.0131268    0.0055215            0     0.028437    0.0154707    0.0129663    0.0891224    0.0165141    0.0187135            0    0.0231022
  0.302391      9.10937      2.48188  1.00835e-05  0.000941305      1.24011       14.743      29.1297         0.01    0.0132427   0.00572531            0    0.0285044    0.0155203    0.0129841     0.091678    0.0167308    0.0189694            0    0.0234054
  0.311155      9.10934      2.48187  1.04308e-05  0.000942825      1.24009       14.743      29.2099         0.01      0.01336   0.00593179            0    0.0285704    0.0155693    0.0130012    0.0942281    0.0169508    0.0192291            0    0.0237132
  0.319919      9.10932      2.48187   1.0782e-05  0.000944396      1.24007      14.7429       29.289         0.01     0.013479   0.00614099            0    0.0286354    0.0156177    0.0130177     0.096773    0.0171741    0.0194927            0    0.0240257
  0.328684      9.10929      2.48186  1.11369e-05  0.000946016      1.24004      14.7428      29.3673         0.01    0.0135995   0.00635295            0    0.0286994    0.0156657    0.0130337    0.0993127    0.0174008    0.0197602            0    0.0243429
  0.338557      9.10927      2.48185  1.15414e-05  0.000947895      1.24001      14.7427      29.4543         0.01    0.0137372   0.00659507            0    0.0287708    0.0157194    0.0130514     0.102167    0.0176603    0.0200664            0     0.024706
  0.348430      9.10924      2.48185   1.1951e-05  0.000949829      1.23998      14.7426      29.5402         0.01     0.013877   0.00684081            0    0.0288414    0.0157728    0.0130687     0.105016    0.0179243    0.0203778            0    0.0250753
  0.358303      9.10921      2.48184  1.23656e-05  0.000951816      1.23996      14.7425       29.625         0.01    0.0140189   0.00709023            0    0.0289117     0.015826    0.0130857     0.107857    0.0181927    0.0206945            0    0.0254509
  0.368176      9.10918      2.48184  1.27855e-05  0.000953854      1.23993      14.7424      29.7086         0.01     0.014163   0.00734339            0    0.0289818    0.0158792    0.0131026     0.110693    0.0184658    0.0210165            0    0.0258331
  0.378049      9.10915      2.48183  1.32106e-05  0.000955941       1.2399      14.7423      29.7911         0.01    0.0143093   0.00760036            0    0.0290518    0.0159324    0.0131194     0.113522    0.0187436     0.021344            0    0.0262218
  0.387922      9.10912      2.48182  1.36412e-05  0.000958075      1.23987      14.7422      29.8726         0.01    0.0144578   0.00786119            0    0.0291219    0.0159857    0.0131361     0.116345    0.0190262    0.0216772            0    0.0266172
  0.397795      9.10909      2.48181  1.40772e-05  0.000960254      1.23984      14.7421       29.953         0.01    0.0146086   0.00812596            0    0.0291922    0.0160393    0.0131529     0.119161    0.0193137     0.022016            0    0.0270194
  0.409085      9.10906      2.48181  1.45827e-05  0.000962802       1.2398       14.742      30.0436         0.01    0.0147838   0.00843364            0    0.0292732    0.0161009    0.0131723     0.122375    0.0196485    0.0224106            0    0.0274879
  0.420375      9.10902       2.4818  1.50957e-05  0.000965407      1.23976      14.7419      30.1328         0.01    0.0149621   0.00874667            0    0.0293548     0.016163    0.0131918      0.12558      0.01999     0.022813            0    0.0279657
  0.431665      9.10899      2.48179  1.56163e-05  0.000968068      1.23972      14.7418      30.2207         0.01    0.0151436   0.00906514            0    0.0294373    0.0162256    0.0132117     0.128778    0.0203383    0.0232233            0     0.028453
  0.442955      9.10895      2.48178  1.61447e-05  0.000970784      1.23969      14.7417      30.3073         0.01    0.0153283   0.00938916            0    0.0295207    0.0162888    0.0132319     0.131968    0.0206935    0.0236417            0    0.0289501
  0.454245      9.10891      2.48177   1.6681e-05  0.000973556      1.23965      14.7416      30.3926         0.01    0.0155162   0.00971886            0    0.0296053    0.0163528    0.0132525      0.13515    0.0210558    0.0240684            0     0.029457
  0.465534      9.10887      2.48176  1.72255e-05  0.000976382      1.23961      14.7414      30.4765         0.01    0.0157075    0.0100543            0     0.029691    0.0164175    0.0132735     0.138325    0.0214253    0.0245036            0    0.0299741
  0.476824      9.10883      2.48176  1.77782e-05  0.000979262      1.23957      14.7413      30.5593         0.01    0.0159021    0.0103957            0    0.0297781    0.0164831    0.0132951     0.141493    0.0218023    0.0249474            0    0.0305015
  0.489982      9.10879      2.48174  1.84331e-05  0.000982688      1.23952      14.7412      30.6541         0.01    0.0161334    0.0108012            0    0.0298815    0.0165606    0.0133209     0.145175    0.0222512    0.0254759            0    0.0311296
  0.503141      9.10874      2.48173  1.90997e-05  0.000986189      1.23947       14.741      30.7473         0.01    0.0163695     0.011215            0    0.0299869    0.0166394    0.0133474     0.148848    0.0227106    0.0260168            0    0.0317725
  0.516299      9.10869      2.48172  1.97784e-05  0.000989764      1.23942      14.7409      30.8388         0.01    0.0166105    0.0116374            0    0.0300945    0.0167196    0.0133749     0.152511    0.0231808    0.0265702            0    0.0324305
  0.529457      9.10864      2.48171  2.04694e-05  0.000993414      1.23937      14.7407      30.9287         0.01    0.0168566    0.0120685            0    0.0302045    0.0168012    0.0134032     0.156164    0.0236621    0.0271367            0     0.033104
  0.542615      9.10859       2.4817  2.11731e-05  0.000997141      1.23932      14.7405       31.017         0.01    0.0171078    0.0125086            0    0.0303169    0.0168844    0.0134325     0.159808    0.0241548    0.0277165            0    0.0337934
  0.555773      9.10854      2.48169  2.18897e-05   0.00100095      1.23926      14.7404      31.1038         0.01    0.0173644    0.0129579            0    0.0304318    0.0169691    0.0134628     0.163443    0.0246591      0.02831            0    0.0344991
  0.568931      9.10849      2.48168  2.26196e-05   0.00100483      1.23921      14.7402      31.1891         0.01    0.0176263    0.0134166            0    0.0305495    0.0170554     0.013494     0.167068    0.0251754    0.0289175            0    0.0352216
  0.584665      9.10843      2.48166  2.35102e-05   0.00100958      1.23914        14.74      31.2891         0.01    0.0179468    0.0139777            0    0.0306938    0.0171609    0.0135329     0.171392    0.0258089    0.0296628            0    0.0361081
  0.600399      9.10836      2.48165  2.44208e-05   0.00101444      1.23907      14.7398       31.387         0.01    0.0182755     0.014553            0    0.0308422    0.0172689    0.0135732     0.175702    0.0264605    0.0304294            0      0.03702
  0.616133      9.10829      2.48163   2.5352e-05   0.00101942        1.239      14.7396      31.4828         0.01    0.0186126    0.0151428            0    0.0309949    0.0173796    0.0136153         0.18    0.0271307    0.0312178            0    0.0379579
  0.631867      9.10823      2.48162  2.63044e-05   0.00102453      1.23892      14.7394      31.5766         0.01    0.0189583    0.0157475            0     0.031152    0.0174929     0.013659     0.184285    0.0278202    0.0320288            0    0.0389228
  0.647601      9.10815       2.4816  2.72786e-05   0.00102976      1.23885      14.7391      31.6685         0.01    0.0193129    0.0163677            0    0.0313137    0.0176091    0.0137045     0.188558    0.0285295    0.0328631            0    0.0399154
  0.663335      9.10808      2.48158  2.82751e-05   0.00103512      1.23877      14.7389      31.7584         0.01    0.0196766    0.0170038            0    0.0314801    0.0177282    0.0137519     0.192819    0.0292592    0.0337215            0    0.0409367
  0.679069      9.10801      2.48157  2.92948e-05   0.00104062      1.23869      14.7386      31.8464         0.01    0.0200497    0.0176561            0    0.0316514    0.0178503    0.0138011     0.197067    0.0300101    0.0346045            0    0.0419875
  0.698591      9.10791      2.48154  3.05931e-05   0.00104762      1.23859      14.7383       31.953         0.01    0.0205261    0.0184888            0     0.031871    0.0180062    0.0138648     0.202322     0.030972    0.0357358            0    0.0433338
  0.718113      9.10782      2.48152  3.19294e-05   0.00105484      1.23848       14.738      32.0569         0.01     0.021018    0.0193483            0    0.0320987     0.018167    0.0139316      0.20756    0.0319687     0.036908            0    0.0447288
  0.737635      9.10771       2.4815  3.33049e-05   0.00106228      1.23837      14.7377      32.1581         0.01    0.0215259    0.0202355            0    0.0323347    0.0183331    0.0140016     0.212779    0.0330015    0.0381227            0    0.0461744
  0.757157      9.10761      2.48148  3.47212e-05   0.00106996      1.23826      14.7373      32.2566         0.01    0.0220503    0.0211515            0    0.0325794    0.0185045    0.0140749     0.217981     0.034072    0.0393815            0    0.0476727
  0.776679       9.1075      2.48145  3.61798e-05   0.00107787      1.23814       14.737      32.3526         0.01    0.0225919    0.0220972            0    0.0328332    0.0186816    0.0141516     0.223166    0.0351815    0.0406863            0    0.0492256
