  2.304000000000e+01	  5.847669611198e+00	  8.023560324669e+01	  9.037975279679e+00	  2.149765919176e+00	  6.904670438207e+01	  9.966676857969e-02	  2.370666169544e-02	  7.614163232223e-01	  4.575458606776e-04	  3.628729335986e-03	  0.000000000000e+00	  1.149483157709e-02	
  2.400000000000e+01	  5.847130195222e+00	  8.023304723302e+01	  9.036088733353e+00	  2.149172331955e+00	  6.904662842375e+01	  9.964611250239e-02	  2.370015106057e-02	  7.614166158435e-01	  4.575493041213e-04	  3.733740705420e-03	  0.000000000000e+00	  1.153669000051e-02	
  2.496000000000e+01	  5.846608131045e+00	  8.023056466266e+01	  9.034256682988e+00	  2.148595335203e+00	  6.904655482490e+01	  9.962605285522e-02	  2.369382229670e-02	  7.614169003413e-01	  4.575526637210e-04	  3.835719839845e-03	  0.000000000000e+00	  1.157737877894e-02	
  2.592000000000e+01	  5.846102827867e+00	  8.022815349428e+01	  9.032477596055e+00	  2.148034496065e+00	  6.904648350947e+01	  9.960657288034e-02	  2.368767066473e-02	  7.614171769229e-01	  4.575559414661e-04	  3.934751940651e-03	  0.000000000000e+00	  1.161692841875e-02	
  2.688000000000e+01	  5.845613449886e+00	  8.022581050670e+01	  9.030749070621e+00	  2.147489106166e+00	  6.904641436647e+01	  9.958764630039e-02	  2.368168840331e-02	  7.614174459348e-01	  4.575591411860e-04	  4.030970604446e-03	  0.000000000000e+00	  1.165538884748e-02	
  2.784000000000e+01	  5.845139205774e+00	  8.022353261984e+01	  9.029068810894e+00	  2.146958485971e+00	  6.904634729101e+01	  9.956924799726e-02	  2.367586806647e-02	  7.614177077055e-01	  4.575622656584e-04	  4.124503532037e-03	  0.000000000000e+00	  1.169280796168e-02	
  2.880000000000e+01	  5.844679960766e+00	  8.022131974495e+01	  9.027436732912e+00	  2.146442645668e+00	  6.904628226810e+01	  9.955137706974e-02	  2.367020977268e-02	  7.614179622293e-01	  4.575653144887e-04	  4.215355314670e-03	  0.000000000000e+00	  1.172918504220e-02	
  2.976000000000e+01	  5.844235190453e+00	  8.021917005278e+01	  9.025851464760e+00	  2.145941194581e+00	  6.904621923100e+01	  9.953401851386e-02	  2.366470924379e-02	  7.614182096919e-01	  4.575682881312e-04	  4.303602233061e-03	  0.000000000000e+00	  1.176454761095e-02	
  3.072000000000e+01	  5.843804783038e+00	  8.021708370340e+01	  9.024313102556e+00	  2.145454205675e+00	  6.904615817068e+01	  9.951717340134e-02	  2.365936728752e-02	  7.614184500550e-01	  4.575711896945e-04	  4.389238844307e-03	  0.000000000000e+00	  1.179889049269e-02	
  3.168000000000e+01	  5.843387721349e+00	  8.021505606144e+01	  9.022818217168e+00	  2.144980615175e+00	  6.904609894452e+01	  9.950080419434e-02	  2.365417223914e-02	  7.614186838411e-01	  4.575740187574e-04	  4.472455992769e-03	  0.000000000000e+00	  1.183228872758e-02	
